model,src_radical,tgt_radical,n_src_chars,top10_target_rate,baseline_rate,lift
cl-tohoku/bert-base-japanese-char-v3,85,27,30,0.013333333333333334,0.003330161750713606,4.003809523809524
cl-tohoku/bert-base-japanese-char-v3,85,30,30,0.09666666666666666,0.05629559150015858,1.7171267605633802
cl-tohoku/bert-base-japanese-char-v3,85,31,30,0.01,0.005867427846495401,1.7043243243243242
cl-tohoku/bert-base-japanese-char-v3,85,32,30,0.07666666666666666,0.021249603552172536,3.6079104477611934
cl-tohoku/bert-base-japanese-char-v3,85,37,30,0.013333333333333334,0.005867427846495401,2.2724324324324328
cl-tohoku/bert-base-japanese-char-v3,85,38,30,0.04666666666666667,0.02156676181414526,2.163823529411765
cl-tohoku/bert-base-japanese-char-v3,85,39,30,0.023333333333333334,0.0045987947986045035,5.073793103448276
cl-tohoku/bert-base-japanese-char-v3,85,40,30,0.02,0.010466222645099905,1.910909090909091
cl-tohoku/bert-base-japanese-char-v3,85,44,30,0.01,0.00507453219156359,1.970625
cl-tohoku/bert-base-japanese-char-v3,85,46,30,0.04666666666666667,0.012686330478908976,3.6785
cl-tohoku/bert-base-japanese-char-v3,85,50,30,0.03333333333333333,0.006977481763399937,4.777272727272727
cl-tohoku/bert-base-japanese-char-v3,85,53,30,0.023333333333333334,0.0074532191563590235,3.1306382978723404
cl-tohoku/bert-base-japanese-char-v3,85,57,30,0.02666666666666667,0.004123057405645417,6.4676923076923085
cl-tohoku/bert-base-japanese-char-v3,85,60,30,0.016666666666666666,0.006184586108468126,2.6948717948717946
cl-tohoku/bert-base-japanese-char-v3,85,61,30,0.07333333333333333,0.03330161750713606,2.202095238095238
cl-tohoku/bert-base-japanese-char-v3,85,62,30,0.023333333333333334,0.003805899143672693,6.130833333333333
cl-tohoku/bert-base-japanese-char-v3,85,64,30,0.09666666666666666,0.05090390104662226,1.8990031152647975
cl-tohoku/bert-base-japanese-char-v3,85,66,30,0.01,0.005391690453536315,1.8547058823529412
cl-tohoku/bert-base-japanese-char-v3,85,72,30,0.03,0.01569933396764986,1.9109090909090907
cl-tohoku/bert-base-japanese-char-v3,85,75,30,0.12,0.047573739295908656,2.5224
cl-tohoku/bert-base-japanese-char-v3,85,76,30,0.013333333333333334,0.003171582619727244,4.204
cl-tohoku/bert-base-japanese-char-v3,85,78,30,0.006666666666666667,0.003171582619727244,2.102
cl-tohoku/bert-base-japanese-char-v3,85,86,30,0.08333333333333333,0.021408182683158895,3.8925925925925924
cl-tohoku/bert-base-japanese-char-v3,85,93,30,0.02,0.003805899143672693,5.255
cl-tohoku/bert-base-japanese-char-v3,85,94,30,0.04,0.010466222645099905,3.821818181818182
cl-tohoku/bert-base-japanese-char-v3,85,96,30,0.02666666666666667,0.01665080875356803,1.6015238095238096
cl-tohoku/bert-base-japanese-char-v3,85,102,30,0.03666666666666667,0.005550269584522677,6.606285714285714
cl-tohoku/bert-base-japanese-char-v3,85,104,30,0.06333333333333334,0.013954963526799874,4.5384090909090915
cl-tohoku/bert-base-japanese-char-v3,85,108,30,0.013333333333333334,0.004123057405645417,3.2338461538461543
cl-tohoku/bert-base-japanese-char-v3,85,109,30,0.03,0.012210593085949888,2.456883116883117
cl-tohoku/bert-base-japanese-char-v3,85,112,30,0.03666666666666667,0.013320647002854425,2.7526190476190475
cl-tohoku/bert-base-japanese-char-v3,85,113,30,0.04666666666666667,0.007136060894386299,6.539555555555555
cl-tohoku/bert-base-japanese-char-v3,85,115,30,0.05333333333333334,0.009039010466222646,5.900350877192983
cl-tohoku/bert-base-japanese-char-v3,85,116,30,0.013333333333333334,0.005550269584522677,2.4022857142857146
cl-tohoku/bert-base-japanese-char-v3,85,118,30,0.03666666666666667,0.01585791309863622,2.3122000000000003
cl-tohoku/bert-base-japanese-char-v3,85,119,30,0.03666666666666667,0.006660323501427212,5.505238095238095
cl-tohoku/bert-base-japanese-char-v3,85,120,30,0.05333333333333334,0.03679035838883603,1.4496551724137932
cl-tohoku/bert-base-japanese-char-v3,85,124,30,0.02,0.0034887408816999684,5.7327272727272724
cl-tohoku/bert-base-japanese-char-v3,85,128,30,0.023333333333333334,0.004440215667618141,5.255000000000001
cl-tohoku/bert-base-japanese-char-v3,85,130,30,0.07,0.022042499207104344,3.1756834532374105
cl-tohoku/bert-base-japanese-char-v3,85,140,30,0.07666666666666666,0.04773231842689502,1.6061794019933553
cl-tohoku/bert-base-japanese-char-v3,85,142,30,0.09333333333333334,0.018395179194418014,5.073793103448276
cl-tohoku/bert-base-japanese-char-v3,85,145,30,0.04666666666666667,0.01157627656200444,4.0312328767123295
cl-tohoku/bert-base-japanese-char-v3,85,147,30,0.03333333333333333,0.0036473200126863306,9.139130434782608
cl-tohoku/bert-base-japanese-char-v3,85,149,30,0.05,0.03853472882968601,1.297530864197531
cl-tohoku/bert-base-japanese-char-v3,85,154,30,0.02666666666666667,0.017443704408499842,1.5287272727272727
cl-tohoku/bert-base-japanese-char-v3,85,157,30,0.043333333333333335,0.012210593085949888,3.5488311688311693
cl-tohoku/bert-base-japanese-char-v3,85,159,30,0.016666666666666666,0.010624801776086268,1.5686567164179104
cl-tohoku/bert-base-japanese-char-v3,85,162,30,0.03666666666666667,0.019029495718363463,1.9268333333333334
cl-tohoku/bert-base-japanese-char-v3,85,163,30,0.023333333333333334,0.008563273073263558,2.724814814814815
cl-tohoku/bert-base-japanese-char-v3,85,164,30,0.04666666666666667,0.007294640025372661,6.397391304347826
cl-tohoku/bert-base-japanese-char-v3,85,167,30,0.04,0.03758325404376784,1.0643037974683545
cl-tohoku/bert-base-japanese-char-v3,85,169,30,0.02666666666666667,0.010624801776086268,2.509850746268657
cl-tohoku/bert-base-japanese-char-v3,85,170,30,0.013333333333333334,0.010624801776086268,1.2549253731343284
cl-tohoku/bert-base-japanese-char-v3,85,172,30,0.02,0.004123057405645417,4.850769230769231
cl-tohoku/bert-base-japanese-char-v3,85,173,30,0.06333333333333334,0.0060260069774817635,10.510000000000002
cl-tohoku/bert-base-japanese-char-v3,85,181,30,0.02,0.012210593085949888,1.637922077922078
cl-tohoku/bert-base-japanese-char-v3,85,184,30,0.043333333333333335,0.010466222645099905,4.140303030303031
cl-tohoku/bert-base-japanese-char-v3,85,187,30,0.03666666666666667,0.012052013954963527,3.0423684210526316
cl-tohoku/bert-base-japanese-char-v3,85,195,30,0.09333333333333334,0.008721852204249921,10.701090909090908
cl-tohoku/bert-base-japanese-char-v3,85,196,30,0.056666666666666664,0.010466222645099905,5.414242424242424
cl-tohoku/bert-base-japanese-char-v3,86,1,30,0.023333333333333334,0.004915953060577228,4.746451612903226
cl-tohoku/bert-base-japanese-char-v3,86,9,30,0.023333333333333334,0.040279099270535995,0.5792913385826772
cl-tohoku/bert-base-japanese-char-v3,86,10,30,0.01,0.003330161750713606,3.0028571428571427
cl-tohoku/bert-base-japanese-char-v3,86,15,30,0.03333333333333333,0.004123057405645417,8.084615384615384
cl-tohoku/bert-base-japanese-char-v3,86,18,30,0.03,0.011100539169045354,2.7025714285714284
cl-tohoku/bert-base-japanese-char-v3,86,19,30,0.02,0.00650174437044085,3.07609756097561
cl-tohoku/bert-base-japanese-char-v3,86,27,30,0.01,0.003330161750713606,3.0028571428571427
cl-tohoku/bert-base-japanese-char-v3,86,30,30,0.04666666666666667,0.05629559150015858,0.8289577464788732
cl-tohoku/bert-base-japanese-char-v3,86,31,30,0.0033333333333333335,0.005867427846495401,0.5681081081081082
cl-tohoku/bert-base-japanese-char-v3,86,32,30,0.043333333333333335,0.021249603552172536,2.0392537313432837
cl-tohoku/bert-base-japanese-char-v3,86,37,30,0.016666666666666666,0.005867427846495401,2.8405405405405406
cl-tohoku/bert-base-japanese-char-v3,86,38,30,0.09333333333333334,0.02156676181414526,4.32764705882353
cl-tohoku/bert-base-japanese-char-v3,86,39,30,0.04,0.0045987947986045035,8.697931034482759
cl-tohoku/bert-base-japanese-char-v3,86,40,30,0.013333333333333334,0.010466222645099905,1.273939393939394
cl-tohoku/bert-base-japanese-char-v3,86,44,30,0.023333333333333334,0.00507453219156359,4.5981250000000005
cl-tohoku/bert-base-japanese-char-v3,86,46,30,0.12,0.012686330478908976,9.459
cl-tohoku/bert-base-japanese-char-v3,86,50,30,0.03,0.006977481763399937,4.299545454545454
cl-tohoku/bert-base-japanese-char-v3,86,53,30,0.02666666666666667,0.0074532191563590235,3.577872340425532
cl-tohoku/bert-base-japanese-char-v3,86,57,30,0.016666666666666666,0.004123057405645417,4.042307692307692
cl-tohoku/bert-base-japanese-char-v3,86,60,30,0.03666666666666667,0.006184586108468126,5.928717948717948
cl-tohoku/bert-base-japanese-char-v3,86,61,30,0.10333333333333333,0.03330161750713606,3.102952380952381
cl-tohoku/bert-base-japanese-char-v3,86,62,30,0.023333333333333334,0.003805899143672693,6.130833333333333
cl-tohoku/bert-base-japanese-char-v3,86,64,30,0.09666666666666666,0.05090390104662226,1.8990031152647975
cl-tohoku/bert-base-japanese-char-v3,86,66,30,0.02,0.005391690453536315,3.7094117647058824
cl-tohoku/bert-base-japanese-char-v3,86,72,30,0.08,0.01569933396764986,5.095757575757576
cl-tohoku/bert-base-japanese-char-v3,86,75,30,0.17333333333333334,0.047573739295908656,3.643466666666667
cl-tohoku/bert-base-japanese-char-v3,86,76,30,0.02,0.003171582619727244,6.306
cl-tohoku/bert-base-japanese-char-v3,86,78,30,0.04,0.003171582619727244,12.612
cl-tohoku/bert-base-japanese-char-v3,86,85,30,0.11,0.06454170631144941,1.7043243243243245
cl-tohoku/bert-base-japanese-char-v3,86,93,30,0.04666666666666667,0.003805899143672693,12.261666666666667
cl-tohoku/bert-base-japanese-char-v3,86,94,30,0.09,0.010466222645099905,8.59909090909091
cl-tohoku/bert-base-japanese-char-v3,86,96,30,0.07,0.01665080875356803,4.204000000000001
cl-tohoku/bert-base-japanese-char-v3,86,102,30,0.013333333333333334,0.005550269584522677,2.4022857142857146
cl-tohoku/bert-base-japanese-char-v3,86,104,30,0.10666666666666667,0.013954963526799874,7.643636363636364
cl-tohoku/bert-base-japanese-char-v3,86,108,30,0.02666666666666667,0.004123057405645417,6.4676923076923085
cl-tohoku/bert-base-japanese-char-v3,86,109,30,0.056666666666666664,0.012210593085949888,4.640779220779221
cl-tohoku/bert-base-japanese-char-v3,86,112,30,0.043333333333333335,0.013320647002854425,3.2530952380952383
cl-tohoku/bert-base-japanese-char-v3,86,113,30,0.05333333333333334,0.007136060894386299,7.473777777777778
cl-tohoku/bert-base-japanese-char-v3,86,115,30,0.05,0.009039010466222646,5.531578947368421
cl-tohoku/bert-base-japanese-char-v3,86,116,30,0.04,0.005550269584522677,7.206857142857143
cl-tohoku/bert-base-japanese-char-v3,86,118,30,0.06333333333333334,0.01585791309863622,3.9938000000000007
cl-tohoku/bert-base-japanese-char-v3,86,119,30,0.08333333333333333,0.006660323501427212,12.511904761904761
cl-tohoku/bert-base-japanese-char-v3,86,120,30,0.06,0.03679035838883603,1.6308620689655173
cl-tohoku/bert-base-japanese-char-v3,86,124,30,0.02,0.0034887408816999684,5.7327272727272724
cl-tohoku/bert-base-japanese-char-v3,86,128,30,0.03333333333333333,0.004440215667618141,7.507142857142857
cl-tohoku/bert-base-japanese-char-v3,86,130,30,0.13666666666666666,0.022042499207104344,6.2001438848920865
cl-tohoku/bert-base-japanese-char-v3,86,140,30,0.09666666666666666,0.04773231842689502,2.025182724252492
cl-tohoku/bert-base-japanese-char-v3,86,142,30,0.13333333333333333,0.018395179194418014,7.248275862068966
cl-tohoku/bert-base-japanese-char-v3,86,145,30,0.03333333333333333,0.01157627656200444,2.8794520547945206
cl-tohoku/bert-base-japanese-char-v3,86,147,30,0.03333333333333333,0.0036473200126863306,9.139130434782608
cl-tohoku/bert-base-japanese-char-v3,86,149,30,0.03333333333333333,0.03853472882968601,0.8650205761316873
cl-tohoku/bert-base-japanese-char-v3,86,154,30,0.056666666666666664,0.017443704408499842,3.248545454545454
cl-tohoku/bert-base-japanese-char-v3,86,157,30,0.03666666666666667,0.012210593085949888,3.002857142857143
cl-tohoku/bert-base-japanese-char-v3,86,159,30,0.03,0.010624801776086268,2.8235820895522385
cl-tohoku/bert-base-japanese-char-v3,86,162,30,0.04,0.019029495718363463,2.1020000000000003
cl-tohoku/bert-base-japanese-char-v3,86,163,30,0.03,0.008563273073263558,3.5033333333333334
cl-tohoku/bert-base-japanese-char-v3,86,164,30,0.06,0.007294640025372661,8.225217391304348
cl-tohoku/bert-base-japanese-char-v3,86,167,30,0.09666666666666666,0.03758325404376784,2.572067510548523
cl-tohoku/bert-base-japanese-char-v3,86,169,30,0.013333333333333334,0.010624801776086268,1.2549253731343284
cl-tohoku/bert-base-japanese-char-v3,86,170,30,0.03333333333333333,0.010624801776086268,3.1373134328358208
cl-tohoku/bert-base-japanese-char-v3,86,172,30,0.03,0.004123057405645417,7.276153846153846
cl-tohoku/bert-base-japanese-char-v3,86,173,30,0.04666666666666667,0.0060260069774817635,7.74421052631579
cl-tohoku/bert-base-japanese-char-v3,86,181,30,0.043333333333333335,0.012210593085949888,3.5488311688311693
cl-tohoku/bert-base-japanese-char-v3,86,184,30,0.05,0.010466222645099905,4.777272727272727
cl-tohoku/bert-base-japanese-char-v3,86,187,30,0.03333333333333333,0.012052013954963527,2.7657894736842104
cl-tohoku/bert-base-japanese-char-v3,86,195,30,0.09333333333333334,0.008721852204249921,10.701090909090908
cl-tohoku/bert-base-japanese-char-v3,86,196,30,0.13666666666666666,0.010466222645099905,13.057878787878787
cl-tohoku/bert-base-japanese-char-v3,93,1,24,0.05416666666666667,0.004915953060577228,11.018548387096775
cl-tohoku/bert-base-japanese-char-v3,93,9,24,0.075,0.040279099270535995,1.862007874015748
cl-tohoku/bert-base-japanese-char-v3,93,10,24,0.020833333333333332,0.003330161750713606,6.2559523809523805
cl-tohoku/bert-base-japanese-char-v3,93,15,24,0.075,0.004123057405645417,18.190384615384616
cl-tohoku/bert-base-japanese-char-v3,93,18,24,0.05,0.011100539169045354,4.5042857142857144
cl-tohoku/bert-base-japanese-char-v3,93,19,24,0.06666666666666667,0.00650174437044085,10.253658536585366
cl-tohoku/bert-base-japanese-char-v3,93,27,24,0.029166666666666667,0.003330161750713606,8.758333333333333
cl-tohoku/bert-base-japanese-char-v3,93,30,24,0.17916666666666667,0.05629559150015858,3.182605633802817
cl-tohoku/bert-base-japanese-char-v3,93,31,24,0.05,0.005867427846495401,8.521621621621621
cl-tohoku/bert-base-japanese-char-v3,93,32,24,0.07916666666666666,0.021249603552172536,3.725559701492537
cl-tohoku/bert-base-japanese-char-v3,93,37,24,0.03333333333333333,0.005867427846495401,5.681081081081081
cl-tohoku/bert-base-japanese-char-v3,93,38,24,0.15416666666666667,0.02156676181414526,7.148345588235294
cl-tohoku/bert-base-japanese-char-v3,93,39,24,0.05416666666666667,0.0045987947986045035,11.77844827586207
cl-tohoku/bert-base-japanese-char-v3,93,40,24,0.0625,0.010466222645099905,5.971590909090909
cl-tohoku/bert-base-japanese-char-v3,93,44,24,0.0125,0.00507453219156359,2.46328125
cl-tohoku/bert-base-japanese-char-v3,93,46,24,0.12916666666666668,0.012686330478908976,10.1815625
cl-tohoku/bert-base-japanese-char-v3,93,50,24,0.0625,0.006977481763399937,8.957386363636363
cl-tohoku/bert-base-japanese-char-v3,93,53,24,0.06666666666666667,0.0074532191563590235,8.94468085106383
cl-tohoku/bert-base-japanese-char-v3,93,57,24,0.0875,0.004123057405645417,21.222115384615385
cl-tohoku/bert-base-japanese-char-v3,93,60,24,0.05416666666666667,0.006184586108468126,8.758333333333333
cl-tohoku/bert-base-japanese-char-v3,93,61,24,0.14583333333333334,0.03330161750713606,4.379166666666667
cl-tohoku/bert-base-japanese-char-v3,93,62,24,0.075,0.003805899143672693,19.706249999999997
cl-tohoku/bert-base-japanese-char-v3,93,64,24,0.1875,0.05090390104662226,3.683411214953271
cl-tohoku/bert-base-japanese-char-v3,93,66,24,0.0375,0.005391690453536315,6.955147058823529
cl-tohoku/bert-base-japanese-char-v3,93,72,24,0.12083333333333333,0.01569933396764986,7.696717171717171
cl-tohoku/bert-base-japanese-char-v3,93,75,24,0.18333333333333332,0.047573739295908656,3.853666666666667
cl-tohoku/bert-base-japanese-char-v3,93,76,24,0.05,0.003171582619727244,15.765
cl-tohoku/bert-base-japanese-char-v3,93,78,24,0.041666666666666664,0.003171582619727244,13.1375
cl-tohoku/bert-base-japanese-char-v3,93,85,24,0.19166666666666668,0.06454170631144941,2.96965601965602
cl-tohoku/bert-base-japanese-char-v3,93,86,24,0.19166666666666668,0.021408182683158895,8.952962962962964
cl-tohoku/bert-base-japanese-char-v3,93,94,24,0.10833333333333334,0.010466222645099905,10.350757575757576
cl-tohoku/bert-base-japanese-char-v3,93,96,24,0.1375,0.01665080875356803,8.257857142857144
cl-tohoku/bert-base-japanese-char-v3,93,102,24,0.07916666666666666,0.005550269584522677,14.263571428571428
cl-tohoku/bert-base-japanese-char-v3,93,104,24,0.17083333333333334,0.013954963526799874,12.241761363636364
cl-tohoku/bert-base-japanese-char-v3,93,108,24,0.04583333333333333,0.004123057405645417,11.116346153846154
cl-tohoku/bert-base-japanese-char-v3,93,109,24,0.1125,0.012210593085949888,9.21331168831169
cl-tohoku/bert-base-japanese-char-v3,93,112,24,0.1125,0.013320647002854425,8.445535714285715
cl-tohoku/bert-base-japanese-char-v3,93,113,24,0.10833333333333334,0.007136060894386299,15.181111111111111
cl-tohoku/bert-base-japanese-char-v3,93,115,24,0.058333333333333334,0.009039010466222646,6.453508771929824
cl-tohoku/bert-base-japanese-char-v3,93,116,24,0.06666666666666667,0.005550269584522677,12.01142857142857
cl-tohoku/bert-base-japanese-char-v3,93,118,24,0.07916666666666666,0.01585791309863622,4.99225
cl-tohoku/bert-base-japanese-char-v3,93,119,24,0.09583333333333334,0.006660323501427212,14.388690476190476
cl-tohoku/bert-base-japanese-char-v3,93,120,24,0.10833333333333334,0.03679035838883603,2.9446120689655175
cl-tohoku/bert-base-japanese-char-v3,93,124,24,0.03333333333333333,0.0034887408816999684,9.554545454545455
cl-tohoku/bert-base-japanese-char-v3,93,128,24,0.05416666666666667,0.004440215667618141,12.199107142857144
cl-tohoku/bert-base-japanese-char-v3,93,130,24,0.19583333333333333,0.022042499207104344,8.884352517985612
cl-tohoku/bert-base-japanese-char-v3,93,140,24,0.1375,0.04773231842689502,2.8806478405315614
cl-tohoku/bert-base-japanese-char-v3,93,142,24,0.17916666666666667,0.018395179194418014,9.739870689655174
cl-tohoku/bert-base-japanese-char-v3,93,145,24,0.12916666666666668,0.01157627656200444,11.157876712328768
cl-tohoku/bert-base-japanese-char-v3,93,147,24,0.1,0.0036473200126863306,27.417391304347827
cl-tohoku/bert-base-japanese-char-v3,93,149,24,0.1,0.03853472882968601,2.595061728395062
cl-tohoku/bert-base-japanese-char-v3,93,154,24,0.075,0.017443704408499842,4.299545454545454
cl-tohoku/bert-base-japanese-char-v3,93,157,24,0.1,0.012210593085949888,8.18961038961039
cl-tohoku/bert-base-japanese-char-v3,93,159,24,0.07083333333333333,0.010624801776086268,6.666791044776119
cl-tohoku/bert-base-japanese-char-v3,93,162,24,0.07916666666666666,0.019029495718363463,4.160208333333333
cl-tohoku/bert-base-japanese-char-v3,93,163,24,0.05,0.008563273073263558,5.8388888888888895
cl-tohoku/bert-base-japanese-char-v3,93,164,24,0.125,0.007294640025372661,17.13586956521739
cl-tohoku/bert-base-japanese-char-v3,93,167,24,0.125,0.03758325404376784,3.3259493670886076
cl-tohoku/bert-base-japanese-char-v3,93,169,24,0.03333333333333333,0.010624801776086268,3.1373134328358208
cl-tohoku/bert-base-japanese-char-v3,93,170,24,0.05,0.010624801776086268,4.705970149253731
cl-tohoku/bert-base-japanese-char-v3,93,172,24,0.0375,0.004123057405645417,9.095192307692308
cl-tohoku/bert-base-japanese-char-v3,93,173,24,0.10416666666666667,0.0060260069774817635,17.286184210526315
cl-tohoku/bert-base-japanese-char-v3,93,181,24,0.058333333333333334,0.012210593085949888,4.777272727272727
cl-tohoku/bert-base-japanese-char-v3,93,184,24,0.075,0.010466222645099905,7.165909090909091
cl-tohoku/bert-base-japanese-char-v3,93,187,24,0.06666666666666667,0.012052013954963527,5.531578947368421
cl-tohoku/bert-base-japanese-char-v3,93,195,24,0.12916666666666668,0.008721852204249921,14.809545454545455
cl-tohoku/bert-base-japanese-char-v3,93,196,24,0.10833333333333334,0.010466222645099905,10.350757575757576
cl-tohoku/bert-base-japanese-char-v3,94,1,30,0.056666666666666664,0.004915953060577228,11.527096774193549
cl-tohoku/bert-base-japanese-char-v3,94,9,30,0.056666666666666664,0.040279099270535995,1.4068503937007875
cl-tohoku/bert-base-japanese-char-v3,94,10,30,0.023333333333333334,0.003330161750713606,7.006666666666667
cl-tohoku/bert-base-japanese-char-v3,94,15,30,0.05333333333333334,0.004123057405645417,12.935384615384617
cl-tohoku/bert-base-japanese-char-v3,94,18,30,0.05333333333333334,0.011100539169045354,4.804571428571429
cl-tohoku/bert-base-japanese-char-v3,94,19,30,0.07666666666666666,0.00650174437044085,11.79170731707317
cl-tohoku/bert-base-japanese-char-v3,94,27,30,0.02666666666666667,0.003330161750713606,8.007619047619048
cl-tohoku/bert-base-japanese-char-v3,94,30,30,0.15,0.05629559150015858,2.664507042253521
cl-tohoku/bert-base-japanese-char-v3,94,31,30,0.043333333333333335,0.005867427846495401,7.385405405405406
cl-tohoku/bert-base-japanese-char-v3,94,32,30,0.12,0.021249603552172536,5.647164179104477
cl-tohoku/bert-base-japanese-char-v3,94,37,30,0.03,0.005867427846495401,5.1129729729729725
cl-tohoku/bert-base-japanese-char-v3,94,38,30,0.14,0.02156676181414526,6.491470588235295
cl-tohoku/bert-base-japanese-char-v3,94,39,30,0.043333333333333335,0.0045987947986045035,9.422758620689656
cl-tohoku/bert-base-japanese-char-v3,94,40,30,0.04666666666666667,0.010466222645099905,4.458787878787879
cl-tohoku/bert-base-japanese-char-v3,94,44,30,0.04,0.00507453219156359,7.8825
cl-tohoku/bert-base-japanese-char-v3,94,46,30,0.14,0.012686330478908976,11.0355
cl-tohoku/bert-base-japanese-char-v3,94,50,30,0.06,0.006977481763399937,8.599090909090908
cl-tohoku/bert-base-japanese-char-v3,94,53,30,0.06333333333333334,0.0074532191563590235,8.497446808510638
cl-tohoku/bert-base-japanese-char-v3,94,57,30,0.043333333333333335,0.004123057405645417,10.510000000000002
cl-tohoku/bert-base-japanese-char-v3,94,60,30,0.06666666666666667,0.006184586108468126,10.779487179487178
cl-tohoku/bert-base-japanese-char-v3,94,61,30,0.13,0.03330161750713606,3.903714285714286
cl-tohoku/bert-base-japanese-char-v3,94,62,30,0.03,0.003805899143672693,7.882499999999999
cl-tohoku/bert-base-japanese-char-v3,94,64,30,0.15333333333333332,0.05090390104662226,3.0122118380062304
cl-tohoku/bert-base-japanese-char-v3,94,66,30,0.03,0.005391690453536315,5.564117647058823
cl-tohoku/bert-base-japanese-char-v3,94,72,30,0.09,0.01569933396764986,5.732727272727272
cl-tohoku/bert-base-japanese-char-v3,94,75,30,0.18,0.047573739295908656,3.7836000000000003
cl-tohoku/bert-base-japanese-char-v3,94,76,30,0.05,0.003171582619727244,15.765
cl-tohoku/bert-base-japanese-char-v3,94,78,30,0.043333333333333335,0.003171582619727244,13.663
cl-tohoku/bert-base-japanese-char-v3,94,85,30,0.18666666666666668,0.06454170631144941,2.8921867321867323
cl-tohoku/bert-base-japanese-char-v3,94,86,30,0.16,0.021408182683158895,7.473777777777778
cl-tohoku/bert-base-japanese-char-v3,94,93,30,0.07333333333333333,0.003805899143672693,19.26833333333333
cl-tohoku/bert-base-japanese-char-v3,94,96,30,0.11,0.01665080875356803,6.606285714285714
cl-tohoku/bert-base-japanese-char-v3,94,102,30,0.043333333333333335,0.005550269584522677,7.807428571428572
cl-tohoku/bert-base-japanese-char-v3,94,104,30,0.15,0.013954963526799874,10.748863636363636
cl-tohoku/bert-base-japanese-char-v3,94,108,30,0.06333333333333334,0.004123057405645417,15.360769230769233
cl-tohoku/bert-base-japanese-char-v3,94,109,30,0.07666666666666666,0.012210593085949888,6.278701298701298
cl-tohoku/bert-base-japanese-char-v3,94,112,30,0.10333333333333333,0.013320647002854425,7.757380952380952
cl-tohoku/bert-base-japanese-char-v3,94,113,30,0.08333333333333333,0.007136060894386299,11.677777777777777
cl-tohoku/bert-base-japanese-char-v3,94,115,30,0.06666666666666667,0.009039010466222646,7.375438596491228
cl-tohoku/bert-base-japanese-char-v3,94,116,30,0.06666666666666667,0.005550269584522677,12.01142857142857
cl-tohoku/bert-base-japanese-char-v3,94,118,30,0.08333333333333333,0.01585791309863622,5.255
cl-tohoku/bert-base-japanese-char-v3,94,119,30,0.11333333333333333,0.006660323501427212,17.016190476190474
cl-tohoku/bert-base-japanese-char-v3,94,120,30,0.09333333333333334,0.03679035838883603,2.536896551724138
cl-tohoku/bert-base-japanese-char-v3,94,124,30,0.04666666666666667,0.0034887408816999684,13.376363636363637
cl-tohoku/bert-base-japanese-char-v3,94,128,30,0.03666666666666667,0.004440215667618141,8.257857142857143
cl-tohoku/bert-base-japanese-char-v3,94,130,30,0.19333333333333333,0.022042499207104344,8.770935251798562
cl-tohoku/bert-base-japanese-char-v3,94,140,30,0.44333333333333336,0.04773231842689502,9.287906976744186
cl-tohoku/bert-base-japanese-char-v3,94,142,30,0.13,0.018395179194418014,7.067068965517242
cl-tohoku/bert-base-japanese-char-v3,94,145,30,0.1,0.01157627656200444,8.638356164383563
cl-tohoku/bert-base-japanese-char-v3,94,147,30,0.07333333333333333,0.0036473200126863306,20.10608695652174
cl-tohoku/bert-base-japanese-char-v3,94,149,30,0.08,0.03853472882968601,2.0760493827160493
cl-tohoku/bert-base-japanese-char-v3,94,154,30,0.07666666666666666,0.017443704408499842,4.395090909090909
cl-tohoku/bert-base-japanese-char-v3,94,157,30,0.08333333333333333,0.012210593085949888,6.824675324675325
cl-tohoku/bert-base-japanese-char-v3,94,159,30,0.056666666666666664,0.010624801776086268,5.3334328358208944
cl-tohoku/bert-base-japanese-char-v3,94,162,30,0.08,0.019029495718363463,4.204000000000001
cl-tohoku/bert-base-japanese-char-v3,94,163,30,0.043333333333333335,0.008563273073263558,5.060370370370371
cl-tohoku/bert-base-japanese-char-v3,94,164,30,0.11666666666666667,0.007294640025372661,15.993478260869566
cl-tohoku/bert-base-japanese-char-v3,94,167,30,0.11333333333333333,0.03758325404376784,3.0155274261603373
cl-tohoku/bert-base-japanese-char-v3,94,169,30,0.03,0.010624801776086268,2.8235820895522385
cl-tohoku/bert-base-japanese-char-v3,94,170,30,0.03,0.010624801776086268,2.8235820895522385
cl-tohoku/bert-base-japanese-char-v3,94,172,30,0.05333333333333334,0.004123057405645417,12.935384615384617
cl-tohoku/bert-base-japanese-char-v3,94,173,30,0.11666666666666667,0.0060260069774817635,19.360526315789475
cl-tohoku/bert-base-japanese-char-v3,94,181,30,0.04,0.012210593085949888,3.275844155844156
cl-tohoku/bert-base-japanese-char-v3,94,184,30,0.08666666666666667,0.010466222645099905,8.280606060606061
cl-tohoku/bert-base-japanese-char-v3,94,187,30,0.05333333333333334,0.012052013954963527,4.4252631578947375
cl-tohoku/bert-base-japanese-char-v3,94,195,30,0.08333333333333333,0.008721852204249921,9.554545454545453
cl-tohoku/bert-base-japanese-char-v3,94,196,30,0.14666666666666667,0.010466222645099905,14.013333333333334
cl-tohoku/bert-base-japanese-char-v3,96,1,30,0.03666666666666667,0.004915953060577228,7.458709677419355
cl-tohoku/bert-base-japanese-char-v3,96,9,30,0.06333333333333334,0.040279099270535995,1.5723622047244097
cl-tohoku/bert-base-japanese-char-v3,96,10,30,0.02666666666666667,0.003330161750713606,8.007619047619048
